Id,SalePrice
1461,125616.836
1462,158037.25
1463,182913.23
1464,190292.86
1465,183860.55
1466,176744.25
1467,178513.27
1468,165027.22
1469,188554.39
1470,132952.36
1471,177628.4
1472,99139.83
1473,99902.01
1474,144347.83
1475,104452.76
1476,380595.5
1477,251244.64
1478,260699.64
1479,281732.2
1480,444158.66
1481,312521.44
1482,201650.94
1483,169739.58
1484,163961.61
1485,175998.89
1486,188003.58
1487,366533.22
1488,225603.42
1489,192756.52
1490,240595.36
1491,187733.84
1492,96476.01
1493,181315.02
1494,290252.12
1495,266849.88
1496,250084.12
1497,175135.84
1498,173217.62
1499,170177.36
1500,163814.17
1501,180253.22
1502,144588.81
1503,318559.1
1504,239641.02
1505,231229.12
1506,186331.95
1507,262179.94
1508,205243.78
1509,165078.06
1510,149851.1
1511,154266.84
1512,165939.98
1513,143512.92
1514,159924.95
1515,181211.52
1516,141245.58
1517,168284.64
1518,122551.13
1519,216237.84
1520,133923.5
1521,136829.19
1522,169646.9
1523,117742.2
1524,121404.26
1525,116066.695
1526,113088.75
1527,113885.42
1528,134061.98
1529,151502.14
1530,181586.61
1531,119405.82
1532,95741.625
1533,138314.19
1534,122677.57
1535,133358.45
1536,105248.67
1537,58102.023
1538,148755.31
1539,199979.97
1540,96640.74
1541,142370.72
1542,144082.33
1543,203554.56
1544,90634.32
1545,112329.484
1546,144915.72
1547,140035.81
1548,137514.95
1549,113384.2
1550,136995.08
1551,103917.336
1552,145367.17
1553,142727.73
1554,126651.164
1555,154028.72
1556,82940.3
1557,107879.14
1558,101485.3
1559,78430.94
1560,126357.35
1561,132511.27
1562,127008.37
1563,121057.44
1564,158413.03
1565,156638.23
1566,244346.34
1567,78383.445
1568,226041.25
1569,140673.44
1570,134803.78
1571,108898.66
1572,138854.23
1573,247803.1
1574,119734.1
1575,208697.22
1576,239367.52
1577,182405.84
1578,140840.75
1579,139397.23
1580,190089.84
1581,152463.52
1582,126138.4
1583,312297.38
1584,219945.2
1585,138221.25
1586,73782.07
1587,111052.29
1588,156364.45
1589,101503.18
1590,140982.45
1591,89105.28
1592,120496.18
1593,128224.59
1594,145455.97
1595,96831.03
1596,220648.28
1597,189700.61
1598,201737.39
1599,161728.19
1600,145859.98
1601,64145.438
1602,115901.64
1603,97900.8
1604,243510.17
1605,227274.58
1606,159830.48
1607,175968.06
1608,213709.64
1609,173478.0
1610,158797.78
1611,132951.4
1612,166317.03
1613,160230.02
1614,129531.0
1615,93259.35
1616,72415.04
1617,92221.086
1618,122834.86
1619,147359.19
1620,178935.94
1621,139708.12
1622,132102.23
1623,242570.33
1624,208833.94
1625,110981.57
1626,162947.36
1627,189376.84
1628,268521.5
1629,180586.42
1630,372266.72
1631,213765.42
1632,228710.67
1633,169158.1
1634,186052.98
1635,176435.27
1636,152247.7
1637,198188.6
1638,192584.66
1639,182603.7
1640,242665.11
1641,172615.81
1642,244789.69
1643,218528.97
1644,239343.03
1645,200091.0
1646,154256.0
1647,147874.52
1648,131498.11
1649,146393.52
1650,123592.32
1651,117266.875
1652,100741.48
1653,107402.49
1654,143834.62
1655,139396.31
1656,144015.28
1657,150505.88
1658,144043.45
1659,122403.17
1660,160359.78
1661,414442.03
1662,403110.94
1663,371230.97
1664,465984.7
1665,300856.4
1666,303283.44
1667,377084.53
1668,326888.47
1669,278390.53
1670,331329.78
1671,243810.72
1672,398726.1
1673,292650.75
1674,245648.83
1675,192075.34
1676,197408.12
1677,212929.86
1678,428612.6
1679,371534.16
1680,336361.6
1681,227572.53
1682,304916.16
1683,185141.4
1684,171897.16
1685,169943.06
1686,169197.27
1687,157633.34
1688,190760.89
1689,186320.36
1690,190699.89
1691,181615.88
1692,255351.83
1693,170822.47
1694,179550.31
1695,162027.94
1696,261417.52
1697,164613.08
1698,347926.6
1699,322448.97
1700,248421.95
1701,261964.67
1702,246871.75
1703,230028.78
1704,275131.75
1705,230901.45
1706,327846.7
1707,220484.12
1708,205174.58
1709,260188.62
1710,225837.69
1711,257994.53
1712,249667.36
1713,283781.8
1714,232567.89
1715,209678.47
1716,175296.45
1717,167713.72
1718,128593.16
1719,209461.0
1720,236997.36
1721,149210.8
1722,120362.25
1723,153288.95
1724,194959.69
1725,239730.58
1726,189414.81
1727,137572.62
1728,167415.31
1729,172226.67
1730,144831.73
1731,111376.21
1732,129175.336
1733,109572.164
1734,127967.89
1735,122173.72
1736,111461.555
1737,325851.44
1738,234429.3
1739,281184.38
1740,199947.69
1741,187256.2
1742,174505.94
1743,173012.55
1744,353516.66
1745,221041.86
1746,169001.05
1747,215353.53
1748,243502.73
1749,154563.52
1750,128574.24
1751,252776.73
1752,125110.875
1753,142968.81
1754,185062.72
1755,171402.64
1756,123008.55
1757,119421.33
1758,148717.1
1759,154128.31
1760,168570.03
1761,148298.9
1762,187831.1
1763,166018.33
1764,117415.01
1765,148756.9
1766,182806.17
1767,211543.98
1768,144135.61
1769,156777.53
1770,147416.0
1771,125111.05
1772,134138.9
1773,130854.39
1774,128022.83
1775,139377.56
1776,128978.39
1777,114210.95
1778,137938.53
1779,126629.33
1780,159954.94
1781,121806.5
1782,85970.78
1783,147493.3
1784,112624.555
1785,113731.75
1786,122754.1
1787,152688.27
1788,59098.734
1789,87460.79
1790,81169.75
1791,209588.89
1792,157102.6
1793,126055.5
1794,147352.6
1795,132303.78
1796,135735.53
1797,117082.22
1798,121897.79
1799,115279.26
1800,137417.28
1801,134729.23
1802,130835.53
1803,154787.84
1804,140040.62
1805,137341.0
1806,121321.93
1807,134033.94
1808,118288.25
1809,115262.766
1810,143753.14
1811,102466.1
1812,87202.41
1813,131749.17
1814,104076.875
1815,44723.008
1816,97871.15
1817,104732.91
1818,150017.19
1819,131022.23
1820,59023.773
1821,107750.87
1822,149286.06
1823,54910.438
1824,124331.76
1825,135510.1
1826,111621.63
1827,100180.16
1828,130583.48
1829,125888.13
1830,140465.36
1831,142613.58
1832,64911.71
1833,135198.08
1834,123919.25
1835,129925.78
1836,125432.61
1837,90602.77
1838,131913.78
1839,110559.98
1840,176029.72
1841,145366.9
1842,107854.39
1843,131681.16
1844,143256.58
1845,139767.08
1846,150619.7
1847,165544.27
1848,45662.133
1849,103297.05
1850,117927.26
1851,145856.56
1852,127370.29
1853,132484.27
1854,168771.16
1855,152007.8
1856,218648.45
1857,137189.16
1858,134126.12
1859,118957.11
1860,162128.14
1861,120056.336
1862,334031.2
1863,307841.34
1864,307860.0
1865,387020.25
1866,340600.22
1867,220862.14
1868,273871.7
1869,204484.98
1870,223669.61
1871,246157.78
1872,172218.6
1873,255912.17
1874,147136.83
1875,197907.27
1876,201939.61
1877,217954.92
1878,209435.31
1879,129673.6
1880,132181.7
1881,250934.64
1882,243270.55
1883,189327.48
1884,200333.44
1885,221602.58
1886,268351.8
1887,218958.7
1888,254146.89
1889,171183.4
1890,124299.52
1891,133515.34
1892,105967.734
1893,133825.23
1894,121173.836
1895,129387.016
1896,128339.65
1897,130974.28
1898,130021.92
1899,151388.22
1900,148257.55
1901,157199.45
1902,150262.38
1903,233585.84
1904,142931.61
1905,191121.31
1906,138990.88
1907,171905.44
1908,106539.914
1909,136185.67
1910,124547.39
1911,207104.16
1912,332108.0
1913,146832.67
1914,61758.727
1915,394480.2
1916,64553.695
1917,222971.78
1918,139637.95
1919,170153.94
1920,148399.08
1921,352745.2
1922,323271.12
1923,237416.89
1924,219465.81
1925,198415.45
1926,389132.2
1927,126928.66
1928,142425.61
1929,128428.695
1930,138339.86
1931,139902.16
1932,140008.44
1933,185289.88
1934,176246.72
1935,175771.2
1936,191983.92
1937,193217.88
1938,168620.62
1939,230881.08
1940,181543.98
1941,170942.67
1942,174734.16
1943,211336.62
1944,397130.06
1945,421573.78
1946,133471.31
1947,307449.84
1948,176078.55
1949,243442.48
1950,181476.27
1951,247022.28
1952,193303.39
1953,173345.64
1954,191202.53
1955,129975.55
1956,276176.94
1957,142846.56
1958,265709.66
1959,138877.45
1960,110400.82
1961,125384.33
1962,102760.09
1963,104217.43
1964,108300.39
1965,147629.53
1966,134580.72
1967,285957.97
1968,417059.9
1969,360200.66
1970,409736.9
1971,463647.84
1972,370962.62
1973,267506.97
1974,325334.6
1975,492082.12
1976,264962.34
1977,370234.4
1978,350287.66
1979,305993.7
1980,198850.64
1981,356209.6
1982,213403.77
1983,186035.52
1984,160897.64
1985,231134.56
1986,212127.88
1987,167991.17
1988,172486.48
1989,185972.53
1990,209404.2
1991,228617.03
1992,214990.1
1993,165731.08
1994,220765.52
1995,179462.2
1996,265035.2
1997,303703.2
1998,305996.47
1999,281562.72
2000,305775.4
2001,264786.0
2002,240890.03
2003,257929.45
2004,261016.88
2005,212031.66
2006,219728.05
2007,236130.12
2008,202632.16
2009,201919.7
